number_of_match,team_home,team_away,score_home,score_away,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,fouls_home,fouls_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,goal_kicks_home,goal_kicks_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,last_season_position_home,last_season_position_away,ELO_home,ELO_away
35,Newcastle United,Burnley,3.0,1.0,48.0,52.0,10.0,7.0,5.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,13.0,17.0,0.0,0.0,17.0,13.0,4.0,6.0,6.0,6.0,4.0,1.0,416.0,455.0,310.0,338.0,28.0,32.0,4.0,4.0,9.0,3.0,51.0,60.0,23.0,33.0,5.0,13.0,5.0,10.0,13,10,1691,1723
215,Chelsea,Burnley,2.0,0.0,71.0,29.0,19.0,1.0,8.0,0.0,9.0,1.0,2.0,0.0,4.0,2.0,7.0,9.0,0.0,0.0,9.0,7.0,4.0,17.0,11.0,1.0,8.0,0.0,723.0,287.0,627.0,187.0,34.0,30.0,3.0,2.0,9.0,6.0,44.0,50.0,13.0,22.0,13.0,15.0,9.0,10.0,4,10,1829,1723
19,Leicester City,Burnley,4.0,2.0,68.0,32.0,14.0,16.0,6.0,5.0,2.0,8.0,6.0,3.0,15.0,4.0,11.0,13.0,0.0,0.0,12.0,11.0,9.0,4.0,11.0,11.0,3.0,5.0,621.0,292.0,526.0,199.0,25.0,20.0,5.0,7.0,4.0,7.0,47.0,59.0,18.0,30.0,13.0,12.0,11.0,12.0,5,10,1766,1723
131,Aston Villa,Burnley,0.0,0.0,59.0,41.0,27.0,6.0,7.0,4.0,11.0,2.0,9.0,0.0,10.0,1.0,17.0,19.0,0.0,0.0,18.0,16.0,4.0,15.0,18.0,3.0,9.0,3.0,388.0,273.0,283.0,166.0,27.0,27.0,8.0,2.0,16.0,4.0,68.0,62.0,28.0,25.0,6.0,19.0,9.0,16.0,17,10,1618,1723
337,Wolverhampton,Burnley,0.0,4.0,59.0,41.0,12.0,14.0,2.0,7.0,5.0,6.0,5.0,1.0,8.0,5.0,8.0,9.0,0.0,0.0,8.0,8.0,8.0,7.0,4.0,8.0,8.0,6.0,474.0,325.0,369.0,233.0,28.0,25.0,5.0,6.0,9.0,12.0,53.0,56.0,20.0,22.0,16.0,15.0,13.0,12.0,7,10,1788,1723
121,Arsenal,Burnley,0.0,1.0,65.0,35.0,18.0,10.0,6.0,2.0,6.0,5.0,6.0,3.0,13.0,4.0,5.0,11.0,1.0,0.0,10.0,5.0,11.0,5.0,12.0,7.0,6.0,3.0,557.0,307.0,462.0,220.0,24.0,30.0,7.0,6.0,4.0,4.0,36.0,46.0,10.0,25.0,12.0,12.0,8.0,17.0,8,10,1807,1723
384,Fulham,Newcastle United,0.0,2.0,64.0,36.0,14.0,10.0,0.0,4.0,7.0,3.0,7.0,3.0,5.0,4.0,12.0,6.0,0.0,0.0,6.0,12.0,3.0,11.0,8.0,5.0,6.0,5.0,596.0,333.0,537.0,270.0,26.0,23.0,5.0,2.0,7.0,0.0,38.0,35.0,7.0,10.0,18.0,13.0,10.0,10.0,18,13,1584,1691
92,Crystal Palace,Newcastle United,0.0,2.0,57.0,43.0,12.0,14.0,3.0,7.0,8.0,5.0,1.0,2.0,7.0,3.0,9.0,10.0,0.0,0.0,10.0,9.0,4.0,10.0,8.0,7.0,4.0,7.0,503.0,375.0,413.0,276.0,34.0,38.0,8.0,4.0,10.0,4.0,63.0,59.0,28.0,23.0,15.0,24.0,9.0,12.0,14,13,1682,1691
334,Liverpool,Newcastle United,1.0,1.0,69.0,31.0,22.0,7.0,9.0,4.0,8.0,1.0,5.0,2.0,6.0,3.0,9.0,7.0,0.0,0.0,6.0,9.0,4.0,13.0,13.0,6.0,9.0,1.0,793.0,350.0,718.0,282.0,21.0,35.0,7.0,4.0,10.0,14.0,45.0,48.0,8.0,9.0,21.0,15.0,8.0,12.0,1,13,1993,1691
5,West Ham,Newcastle United,0.0,2.0,58.0,42.0,15.0,15.0,3.0,2.0,5.0,7.0,7.0,6.0,8.0,7.0,13.0,7.0,0.0,0.0,7.0,11.0,7.0,3.0,10.0,10.0,5.0,5.0,474.0,342.0,393.0,266.0,21.0,34.0,4.0,7.0,5.0,9.0,41.0,57.0,17.0,25.0,14.0,13.0,7.0,5.0,16,13,1672,1691
273,West Bromwich Albion,Newcastle United,0.0,0.0,53.0,47.0,13.0,9.0,3.0,5.0,6.0,2.0,4.0,2.0,9.0,7.0,11.0,10.0,0.0,0.0,10.0,11.0,5.0,15.0,8.0,7.0,5.0,2.0,396.0,365.0,295.0,246.0,36.0,19.0,8.0,2.0,13.0,4.0,69.0,59.0,35.0,27.0,11.0,17.0,11.0,11.0,18,13,1585,1691
27,Tottenham,Newcastle United,1.0,1.0,66.0,34.0,23.0,6.0,12.0,1.0,7.0,2.0,4.0,3.0,10.0,4.0,15.0,9.0,0.0,0.0,8.0,14.0,3.0,6.0,15.0,4.0,8.0,2.0,640.0,319.0,564.0,247.0,26.0,32.0,8.0,4.0,8.0,6.0,43.0,60.0,17.0,24.0,10.0,16.0,8.0,10.0,6,13,1817,1691
176,Sheffield United,Newcastle United,1.0,0.0,66.0,34.0,17.0,7.0,4.0,3.0,6.0,3.0,7.0,1.0,5.0,2.0,13.0,12.0,0.0,1.0,11.0,13.0,2.0,13.0,13.0,4.0,4.0,3.0,559.0,283.0,484.0,193.0,41.0,27.0,5.0,3.0,7.0,4.0,50.0,51.0,21.0,19.0,11.0,15.0,8.0,6.0,18,13,1684,1691
297,Brighton,Newcastle United,3.0,0.0,65.0,35.0,11.0,3.0,6.0,1.0,1.0,2.0,4.0,0.0,3.0,1.0,12.0,5.0,0.0,0.0,5.0,12.0,2.0,4.0,8.0,2.0,3.0,1.0,728.0,382.0,647.0,304.0,34.0,31.0,4.0,1.0,12.0,8.0,43.0,43.0,10.0,13.0,16.0,11.0,10.0,16.0,15,13,1647,1691
314,Burnley,Newcastle United,1.0,2.0,57.0,43.0,24.0,10.0,4.0,5.0,14.0,2.0,6.0,3.0,13.0,3.0,11.0,12.0,0.0,0.0,11.0,11.0,7.0,8.0,17.0,10.0,7.0,0.0,445.0,342.0,343.0,228.0,47.0,26.0,9.0,7.0,2.0,5.0,49.0,54.0,24.0,28.0,12.0,10.0,10.0,9.0,10,13,1723,1691
147,Manchester City,Newcastle United,2.0,0.0,75.0,25.0,11.0,7.0,6.0,2.0,2.0,3.0,3.0,2.0,7.0,3.0,5.0,12.0,0.0,0.0,12.0,5.0,2.0,5.0,8.0,4.0,3.0,3.0,862.0,272.0,781.0,206.0,27.0,24.0,1.0,4.0,12.0,4.0,42.0,35.0,10.0,15.0,8.0,11.0,8.0,16.0,2,13,1968,1691
209,Everton,Newcastle United,0.0,2.0,61.0,39.0,11.0,13.0,3.0,3.0,6.0,5.0,2.0,5.0,7.0,12.0,13.0,6.0,0.0,0.0,5.0,13.0,8.0,11.0,8.0,9.0,3.0,4.0,488.0,301.0,414.0,226.0,35.0,27.0,2.0,7.0,6.0,8.0,49.0,46.0,21.0,12.0,17.0,14.0,9.0,10.0,12,13,1727,1691
126,Leeds United,Newcastle United,5.0,2.0,69.0,31.0,25.0,10.0,10.0,4.0,8.0,5.0,7.0,1.0,7.0,4.0,10.0,13.0,0.0,0.0,12.0,10.0,8.0,13.0,17.0,8.0,8.0,2.0,533.0,246.0,444.0,162.0,29.0,17.0,11.0,6.0,7.0,14.0,50.0,51.0,18.0,19.0,13.0,8.0,19.0,10.0,18,13,1624,1691
257,Manchester United,Newcastle United,3.0,1.0,72.0,28.0,15.0,10.0,7.0,6.0,4.0,3.0,4.0,1.0,6.0,4.0,9.0,11.0,0.0,0.0,11.0,9.0,5.0,7.0,9.0,3.0,6.0,7.0,692.0,270.0,600.0,186.0,20.0,13.0,5.0,2.0,12.0,8.0,52.0,42.0,18.0,9.0,11.0,16.0,5.0,7.0,3,13,1861,1691
73,Southampton,Newcastle United,2.0,0.0,61.0,39.0,15.0,4.0,8.0,2.0,2.0,1.0,5.0,1.0,7.0,3.0,12.0,11.0,0.0,0.0,10.0,11.0,3.0,8.0,9.0,3.0,6.0,1.0,561.0,360.0,464.0,270.0,15.0,21.0,4.0,4.0,9.0,9.0,61.0,41.0,10.0,8.0,32.0,13.0,12.0,10.0,11,13,1712,1691
248,Chelsea,Newcastle United,2.0,0.0,66.0,34.0,18.0,10.0,6.0,4.0,7.0,4.0,5.0,2.0,10.0,5.0,9.0,13.0,0.0,0.0,12.0,8.0,7.0,11.0,15.0,7.0,3.0,3.0,564.0,289.0,494.0,225.0,33.0,20.0,7.0,5.0,9.0,11.0,59.0,46.0,20.0,11.0,19.0,16.0,6.0,8.0,4,13,1829,1691
352,Leicester City,Newcastle United,2.0,4.0,68.0,32.0,25.0,14.0,9.0,6.0,7.0,4.0,9.0,4.0,9.0,6.0,12.0,9.0,0.0,0.0,9.0,11.0,4.0,8.0,17.0,9.0,8.0,5.0,596.0,274.0,517.0,195.0,36.0,20.0,11.0,3.0,16.0,13.0,56.0,47.0,18.0,14.0,13.0,9.0,12.0,6.0,5,13,1766,1691
112,Aston Villa,Newcastle United,2.0,0.0,59.0,41.0,14.0,7.0,5.0,1.0,6.0,4.0,3.0,2.0,4.0,4.0,9.0,18.0,0.0,0.0,18.0,9.0,3.0,9.0,9.0,6.0,5.0,1.0,567.0,369.0,499.0,288.0,41.0,25.0,4.0,4.0,3.0,8.0,48.0,45.0,16.0,14.0,11.0,14.0,12.0,6.0,17,13,1618,1691
58,Wolverhampton,Newcastle United,1.0,1.0,63.0,37.0,16.0,5.0,3.0,2.0,8.0,0.0,5.0,3.0,2.0,3.0,10.0,10.0,0.0,0.0,9.0,10.0,2.0,12.0,4.0,2.0,12.0,3.0,702.0,400.0,640.0,329.0,27.0,24.0,0.0,2.0,16.0,12.0,44.0,58.0,8.0,13.0,11.0,23.0,8.0,7.0,7,13,1788,1691
197,Arsenal,Newcastle United,3.0,0.0,66.0,34.0,20.0,4.0,6.0,1.0,11.0,2.0,3.0,1.0,7.0,2.0,9.0,8.0,0.0,0.0,8.0,9.0,6.0,12.0,14.0,3.0,6.0,1.0,634.0,323.0,570.0,242.0,31.0,30.0,7.0,1.0,9.0,9.0,33.0,45.0,9.0,16.0,7.0,11.0,9.0,3.0,8,13,1807,1691
263,Crystal Palace,Fulham,0.0,0.0,40.0,60.0,3.0,16.0,0.0,4.0,1.0,10.0,2.0,2.0,1.0,3.0,10.0,14.0,0.0,0.0,14.0,10.0,14.0,0.0,2.0,8.0,1.0,8.0,364.0,540.0,275.0,448.0,33.0,31.0,5.0,11.0,8.0,16.0,63.0,63.0,22.0,19.0,20.0,18.0,20.0,4.0,14,18,1682,1584
274,Liverpool,Fulham,0.0,1.0,63.0,37.0,16.0,10.0,3.0,3.0,11.0,5.0,2.0,2.0,9.0,4.0,10.0,8.0,0.0,0.0,6.0,10.0,8.0,10.0,10.0,9.0,6.0,1.0,708.0,414.0,594.0,321.0,16.0,32.0,8.0,3.0,7.0,8.0,43.0,49.0,17.0,16.0,13.0,15.0,9.0,19.0,1,18,1993,1584
77,West Ham,Fulham,1.0,0.0,53.0,47.0,16.0,13.0,7.0,3.0,8.0,4.0,1.0,6.0,9.0,5.0,10.0,9.0,0.0,0.0,9.0,9.0,6.0,11.0,10.0,7.0,6.0,6.0,506.0,460.0,446.0,382.0,25.0,14.0,10.0,7.0,5.0,9.0,49.0,53.0,23.0,23.0,14.0,12.0,14.0,5.0,16,18,1672,1584
212,West Bromwich Albion,Fulham,2.0,2.0,38.0,62.0,5.0,12.0,3.0,7.0,2.0,3.0,0.0,2.0,2.0,3.0,9.0,10.0,0.0,0.0,9.0,9.0,7.0,8.0,4.0,8.0,1.0,4.0,336.0,574.0,215.0,464.0,24.0,27.0,6.0,2.0,8.0,10.0,50.0,63.0,20.0,36.0,13.0,8.0,14.0,6.0,18,18,1585,1584
163,Tottenham,Fulham,1.0,1.0,52.0,48.0,15.0,15.0,6.0,4.0,6.0,5.0,3.0,6.0,6.0,5.0,13.0,15.0,0.0,0.0,14.0,13.0,7.0,6.0,10.0,10.0,5.0,5.0,522.0,467.0,427.0,376.0,18.0,32.0,8.0,3.0,13.0,18.0,60.0,68.0,19.0,24.0,14.0,13.0,13.0,13.0,6,18,1817,1584
46,Sheffield United,Fulham,1.0,1.0,42.0,58.0,10.0,15.0,6.0,6.0,3.0,5.0,1.0,4.0,2.0,5.0,5.0,9.0,0.0,0.0,9.0,4.0,5.0,4.0,6.0,9.0,4.0,6.0,399.0,563.0,320.0,475.0,20.0,19.0,3.0,7.0,4.0,15.0,52.0,53.0,25.0,20.0,15.0,14.0,18.0,12.0,18,18,1684,1584
205,Brighton,Fulham,0.0,0.0,50.0,50.0,16.0,10.0,5.0,3.0,5.0,5.0,6.0,2.0,10.0,0.0,10.0,14.0,0.0,0.0,14.0,10.0,8.0,9.0,12.0,8.0,4.0,2.0,411.0,439.0,293.0,324.0,25.0,18.0,8.0,3.0,13.0,11.0,78.0,58.0,28.0,26.0,23.0,12.0,14.0,16.0,15,18,1647,1584
175,Burnley,Fulham,1.0,1.0,46.0,54.0,8.0,8.0,3.0,3.0,5.0,4.0,0.0,1.0,5.0,5.0,7.0,13.0,0.0,0.0,13.0,7.0,5.0,7.0,7.0,5.0,1.0,3.0,400.0,477.0,272.0,349.0,25.0,13.0,8.0,4.0,6.0,9.0,56.0,63.0,27.0,33.0,10.0,14.0,8.0,8.0,10,18,1723,1584
104,Manchester City,Fulham,2.0,0.0,69.0,31.0,15.0,6.0,5.0,1.0,8.0,4.0,2.0,1.0,9.0,3.0,7.0,6.0,0.0,0.0,5.0,7.0,7.0,15.0,13.0,4.0,2.0,2.0,793.0,351.0,712.0,274.0,16.0,16.0,2.0,2.0,12.0,19.0,42.0,52.0,8.0,9.0,17.0,17.0,13.0,18.0,2,18,1968,1584
246,Everton,Fulham,0.0,2.0,50.0,50.0,7.0,12.0,2.0,3.0,3.0,6.0,2.0,3.0,5.0,4.0,7.0,16.0,0.0,0.0,16.0,7.0,6.0,6.0,4.0,8.0,3.0,4.0,534.0,545.0,446.0,466.0,29.0,24.0,3.0,3.0,8.0,8.0,56.0,34.0,15.0,9.0,17.0,10.0,5.0,12.0,12,18,1727,1584
13,Leeds United,Fulham,4.0,3.0,50.0,50.0,10.0,14.0,7.0,6.0,2.0,5.0,1.0,3.0,5.0,3.0,13.0,18.0,0.0,0.0,17.0,12.0,9.0,3.0,8.0,7.0,2.0,7.0,444.0,438.0,337.0,354.0,37.0,20.0,3.0,4.0,12.0,20.0,69.0,70.0,18.0,20.0,22.0,18.0,10.0,16.0,18,18,1624,1584
372,Manchester United,Fulham,1.0,1.0,57.0,43.0,13.0,8.0,6.0,5.0,5.0,2.0,2.0,1.0,6.0,1.0,10.0,15.0,0.0,0.0,15.0,10.0,2.0,9.0,4.0,5.0,9.0,3.0,544.0,410.0,471.0,333.0,28.0,22.0,2.0,2.0,10.0,13.0,49.0,59.0,11.0,11.0,13.0,25.0,5.0,18.0,3,18,1861,1584
366,Southampton,Fulham,3.0,1.0,46.0,54.0,11.0,10.0,7.0,3.0,2.0,4.0,2.0,3.0,6.0,5.0,9.0,15.0,0.0,0.0,14.0,9.0,6.0,3.0,8.0,7.0,3.0,3.0,470.0,547.0,405.0,473.0,26.0,15.0,4.0,2.0,9.0,18.0,52.0,60.0,10.0,10.0,19.0,23.0,7.0,11.0,11,18,1712,1584
136,Newcastle United,Fulham,1.0,1.0,50.0,50.0,12.0,11.0,5.0,4.0,5.0,4.0,2.0,3.0,2.0,9.0,7.0,17.0,0.0,1.0,16.0,7.0,8.0,9.0,6.0,6.0,6.0,5.0,470.0,480.0,382.0,395.0,31.0,33.0,3.0,6.0,5.0,13.0,55.0,43.0,22.0,16.0,12.0,7.0,20.0,12.0,13,18,1691,1584
344,Chelsea,Fulham,2.0,0.0,49.0,51.0,9.0,10.0,5.0,3.0,1.0,4.0,3.0,3.0,1.0,8.0,15.0,8.0,0.0,0.0,7.0,14.0,8.0,0.0,7.0,5.0,2.0,5.0,511.0,521.0,435.0,446.0,29.0,21.0,0.0,3.0,9.0,11.0,51.0,58.0,11.0,12.0,24.0,21.0,4.0,8.0,4,18,1829,1584
100,Leicester City,Fulham,1.0,2.0,68.0,32.0,16.0,10.0,3.0,5.0,6.0,3.0,7.0,2.0,6.0,5.0,9.0,21.0,0.0,0.0,20.0,9.0,3.0,6.0,8.0,7.0,8.0,3.0,666.0,317.0,576.0,225.0,10.0,20.0,3.0,2.0,8.0,11.0,57.0,54.0,10.0,11.0,19.0,24.0,8.0,18.0,5,18,1766,1584
306,Aston Villa,Fulham,3.0,1.0,53.0,47.0,14.0,15.0,4.0,7.0,5.0,5.0,5.0,3.0,4.0,4.0,14.0,20.0,0.0,0.0,19.0,13.0,4.0,7.0,7.0,8.0,7.0,7.0,418.0,384.0,334.0,288.0,32.0,25.0,7.0,4.0,12.0,12.0,65.0,67.0,19.0,19.0,15.0,23.0,14.0,4.0,17,18,1618,1584
39,Wolverhampton,Fulham,1.0,0.0,47.0,53.0,14.0,10.0,5.0,2.0,3.0,5.0,6.0,3.0,6.0,2.0,15.0,8.0,0.0,0.0,6.0,15.0,8.0,6.0,7.0,6.0,7.0,4.0,478.0,524.0,406.0,460.0,26.0,34.0,6.0,4.0,6.0,10.0,33.0,48.0,12.0,9.0,9.0,14.0,9.0,5.0,7,18,1788,1584
324,Arsenal,Fulham,1.0,1.0,70.0,30.0,18.0,3.0,5.0,1.0,8.0,0.0,5.0,2.0,11.0,1.0,9.0,11.0,0.0,0.0,11.0,9.0,2.0,16.0,12.0,2.0,6.0,1.0,633.0,286.0,558.0,212.0,17.0,15.0,8.0,0.0,11.0,11.0,59.0,49.0,19.0,17.0,18.0,12.0,8.0,11.0,8,18,1807,1584
